,X,Y,Area,Perimeter,Radius,Circularity,Convexity,Inertia,Graymean,Graystd,Repimean,Repistd,Gepimean,Gepistd,Bepimean,Bepistd,X_rawImage,Y_rawImage,plate_barcode,colony_index
250,910,402,327.0,68.28427064418793,10.04987562112089,0.8812847736519268,0.9688888888888889,0.974436668876952,157.16516,0.1486768,91.16903,0.06909185,97.83181,0.071506344,232.90431,0.008193388,1060,552,S2R80105,250
251,852,399,152.0,48.97056233882904,7.0710678118654755,0.7964953958327302,0.9325153374233128,0.9989457893493237,169.23785,0.054666765,85.41127,0.030620499,94.76655,0.03878649,230.99591,0.0064084907,1002,549,S2R80105,251
252,349,399,196.0,52.97056245803833,8.06225774829855,0.8778024052413023,0.9751243781094527,0.9996687766487861,163.67976,0.09278337,85.562325,0.052246932,94.56257,0.053517506,226.43552,0.0070832353,499,549,S2R80105,252
253,278,394,84.5,35.071067690849304,6.363839778884804,0.8633136303786485,0.9941176470588236,0.9980217546927298,170.88461,0.05217272,83.682686,0.02518318,91.899445,0.02955039,225.61171,0.004494614,428,544,S2R80105,253
254,1081,395,197.0,55.31370830535889,8.48528137423857,0.8091155354187303,0.9563106796116505,0.9993740891603233,163.58374,0.103772506,89.380135,0.053065494,97.74711,0.050335813,230.88554,0.006353916,1231,545,S2R80105,254
255,1085,409,244.0,61.79898953437805,8.54400374531753,0.8028546780132861,0.953125,0.9997853503627103,164.82404,0.094620615,88.79297,0.048085503,97.48625,0.04567328,235.8402,0.0064840917,1235,559,S2R80105,255
256,1019,393,165.5,48.72792172431946,7.211102550927978,0.8758950750852639,0.9851190476190477,0.9995066729905422,165.48451,0.09363297,90.31837,0.049792826,96.62056,0.047668714,229.95978,0.00636271,1169,543,S2R80105,256
257,1329,392,622.0,109.25483310222626,14.780109889280517,0.6548154726846505,0.8904795991410165,0.9947748122244692,160.17967,0.07643942,82.828094,0.049394213,92.59591,0.049719173,232.63792,0.013071761,1479,542,S2R80105,257
258,1212,383,187.5,53.55634891986847,8.51464255977805,0.8214652783623467,0.9689922480620154,0.9996391790126938,166.56155,0.032888126,85.69304,0.028887926,93.90708,0.023660786,227.30414,0.0059116236,1362,533,S2R80105,258
259,1043,390,273.5,65.89949476718903,10.998496856945458,0.7914127172840535,0.9664310954063604,0.9998445172223368,167.36476,0.05488316,88.44971,0.031588003,95.947075,0.028888512,228.81561,0.006877108,1193,540,S2R80105,259
260,1168,376,100.5,45.55634891986847,6.324555320336759,0.6085245510202155,0.8340248962655602,0.9988296951730818,169.96774,0.051059864,86.14361,0.048019167,93.58433,0.031193484,224.4079,0.004352839,1318,526,S2R80105,260
261,1179,387,255.0,65.79898953437805,9.848857801796104,0.7401361145938589,0.9239130434782609,0.9997972480436192,163.3019,0.065643854,88.333885,0.048324868,96.78385,0.039033536,228.6341,0.008666623,1329,537,S2R80105,261
262,1147,375,73.0,32.485281109809875,5.521009528313442,0.8692795554967471,0.9931972789115646,0.8084011172995019,171.15984,0.040562544,86.896866,0.02801856,94.69774,0.032185,224.24649,0.0040652985,1297,525,S2R80105,262
263,384,375,103.5,41.071067690849304,5.830951894845301,0.7710423414924419,0.9409090909090909,0.9751567122736112,170.61609,0.03071812,82.69266,0.030132024,91.78715,0.022387683,217.48036,0.005214214,534,525,S2R80105,263
264,1410,382,504.0,93.11269760131836,13.379035964562537,0.7305039735475438,0.9256198347107438,0.9999332858373635,155.81172,0.12574981,82.57561,0.07622523,91.42263,0.06599625,230.59015,0.012633571,1560,532,S2R80105,264
265,1097,372,177.5,52.72792184352875,7.9362537121026016,0.8022817471794698,0.9491978609625669,0.9993594279756338,166.57416,0.04106005,88.38829,0.028941212,95.73283,0.030699847,222.79999,0.005945615,1247,522,S2R80105,265
266,591,371,253.5,61.55634880065918,9.433981132056603,0.8407020839959347,0.9694072657743786,0.9994898861497375,165.19228,0.0470205,87.02937,0.033987176,95.03555,0.03169176,217.6976,0.007330414,741,521,S2R80105,266
267,1374,363,291.0,68.6274163722992,10.04987562112089,0.7764393807059842,0.9326923076923077,0.9997223916167585,165.4197,0.04709839,80.36213,0.039756935,89.55521,0.033848763,223.20676,0.0074502337,1524,513,S2R80105,267
268,1358,373,216.0,58.62741661071777,8.54400374531753,0.7896999307344484,0.9310344827586207,0.9965447162200056,159.85478,0.1139271,82.34214,0.06365362,92.32546,0.061442252,226.42786,0.0072657126,1508,523,S2R80105,268
269,865,361,241.5,62.3847758769989,9.219544457292887,0.7797758140508814,0.9288461538461539,0.9996948053267137,166.99251,0.05675377,87.160805,0.0290598,95.26953,0.040429622,218.10596,0.0068802605,1015,511,S2R80105,269
270,654,364,279.5,72.87005698680878,9.924428900898052,0.6614445736231565,0.9001610305958132,0.8664794281670151,166.58022,0.048529137,87.50547,0.03558033,94.15272,0.034542914,216.48682,0.008625885,804,514,S2R80105,270
271,1143,357,175.0,50.97056221961975,7.545179782593586,0.8464651155348157,0.9722222222222222,0.9995990481032585,164.36719,0.0715786,88.54942,0.044712327,95.35176,0.038499337,218.41833,0.00527879,1293,507,S2R80105,271
272,517,358,189.0,54.14213538169861,8.06225774829855,0.8102161715330304,0.949748743718593,0.9782187218322872,163.4331,0.05399484,86.85604,0.025957206,94.96793,0.039063316,212.2949,0.006482011,667,508,S2R80105,272
273,1438,352,113.0,51.65685415267944,6.324555320336759,0.5321479560155579,0.7847222222222222,0.996164728403706,172.06197,0.038678374,74.82939,0.022755755,82.8942,0.028101249,221.3354,0.004708601,1588,502,S2R80105,273
274,676,356,270.5,68.38477599620819,9.667845391150621,0.7268725632020863,0.9138513513513513,0.9998361904106432,168.34184,0.039782025,85.05544,0.03519687,93.41786,0.032863367,214.16582,0.0076146177,826,506,S2R80105,274
275,750,361,751.0,135.5979791879654,14.815445903775952,0.5132670281278956,0.8367688022284122,0.9999737660733575,171.39098,0.038757455,86.50734,0.033733856,94.00369,0.033446513,216.4466,0.017524537,900,511,S2R80105,275
276,773,370,595.0,112.28427076339722,13.0,0.5930468236520948,0.8356741573033708,0.9999073525013034,169.906,0.04012725,87.3942,0.03151369,94.949,0.031458385,220.13806,0.012682675,923,520,S2R80105,276
277,1040,341,52.0,27.656854152679443,4.242640687119285,0.854294575467492,0.9811320754716981,0.995487221024913,179.78741,0.03413961,84.4711,0.016067894,92.76542,0.0258471,212.58716,0.0031258597,1190,491,S2R80105,277
278,382,342,154.0,46.14213514328003,7.413437828395944,0.9089399899800579,0.9967637540453075,0.9994788958960005,163.99083,0.07788018,86.41612,0.042965796,93.75223,0.033541787,206.82906,0.005779896,532,492,S2R80105,278
279,1211,345,317.5,72.87005698680878,10.04987562112089,0.7513726373000077,0.9283625730994152,0.9971605901951366,165.09749,0.045511194,85.37201,0.03084068,93.47536,0.030271951,214.13422,0.0076213283,1361,495,S2R80105,279
280,147,340,153.5,48.72792184352875,7.141085181396727,0.8123860626449811,0.956386292834891,0.9988812159607684,164.06168,0.056073856,82.44231,0.04079569,89.78523,0.037872054,209.62376,0.0055276277,297,490,S2R80105,280
281,846,329,103.5,39.071067690849304,6.4031242374328485,0.8520001185666223,0.9857142857142858,0.9985277383289025,168.42844,0.06578327,87.61638,0.031615436,94.4051,0.041387133,207.5371,0.0046712453,996,479,S2R80105,281
282,698,333,422.0,77.11269736289978,12.083045973594572,0.8918062782038713,0.9768518518518519,0.9996345719563179,159.61334,0.09580263,88.9603,0.05124905,96.175026,0.05198013,207.51125,0.0085226325,848,483,S2R80105,282
283,556,330,591.0,99.94112479686737,14.866068747318506,0.7435477761005737,0.9329123914759274,0.9999571216385985,162.36165,0.073428914,87.88397,0.042277753,94.99263,0.03894961,204.01595,0.009356892,706,480,S2R80105,283
284,74,327,183.5,60.72792184352875,7.615773105863909,0.6252721619074031,0.8436781609195402,0.9441789298953506,166.03998,0.051073633,85.0234,0.03491598,92.94584,0.035848904,209.13591,0.005769893,224,477,S2R80105,284
285,984,326,291.0,64.62741661071777,9.848857801796104,0.8755264303535226,0.9732441471571907,0.9997543905868467,159.35953,0.10752662,91.30994,0.049663562,97.66681,0.045018256,208.62256,0.0073509137,1134,476,S2R80105,285
286,887,320,142.0,52.485281109809875,7.810249675906654,0.6477734639755115,0.9281045751633987,0.9995344063873409,174.4281,0.03828305,87.03791,0.027183466,93.086334,0.025614927,205.79147,0.0037613383,1037,470,S2R80105,286
287,1352,318,212.5,54.3847758769989,8.54400374531753,0.902846902027415,0.9883720930232558,0.99867403106917,157.03145,0.12275925,85.94976,0.053330056,92.732765,0.06316126,208.55722,0.005956809,1502,468,S2R80105,287
288,230,319,216.0,61.65685415267944,8.246211251235321,0.7140044036049453,0.9191489361702128,0.9997261510142129,169.27591,0.03269386,80.972374,0.023774596,89.30355,0.026835876,201.34004,0.005985083,380,469,S2R80105,288
289,1152,317,218.5,58.38477599620819,8.54400374531753,0.8054935529351219,0.9377682403433476,0.9996822222299084,166.44885,0.05068363,86.41306,0.035258733,94.05409,0.03068987,205.9397,0.0064074923,1302,467,S2R80105,289
290,1046,317,376.5,78.04163002967834,11.045361017187261,0.7768231885489874,0.93424317617866,0.9998486916508924,166.22998,0.04884033,88.6897,0.03471124,96.258095,0.030392498,205.4147,0.008087761,1196,467,S2R80105,290
291,1294,309,121.0,49.65685415267944,6.697811566101118,0.6166472921792007,0.8432055749128919,0.9662973308288292,172.39279,0.03856692,81.33128,0.03074387,89.60789,0.029705381,204.91956,0.0047592483,1444,459,S2R80105,291
292,654,312,351.0,73.11269760131836,10.770329614269007,0.82514707442945,0.9397590361445783,0.999868835885832,158.55281,0.09571887,87.52987,0.05320147,94.42855,0.060128625,200.57918,0.0076851975,804,462,S2R80105,292
293,518,305,342.5,81.6984840631485,10.63014581273465,0.644825856296156,0.8850129198966409,0.9998329007975401,165.99576,0.048967652,86.848335,0.029935732,93.40703,0.030253775,196.42525,0.008875445,668,455,S2R80105,293
294,501,315,262.0,67.79898953437805,9.081908183646023,0.7162501283938985,0.9081455805892548,0.999767009626233,160.03778,0.07709801,87.55292,0.04040627,94.47042,0.046199903,198.63712,0.0060293702,651,465,S2R80105,294
295,505,333,441.0,89.4558436870575,11.661903789690601,0.6925179287219047,0.8882175226586103,0.9983615258250751,166.16962,0.038489208,87.28341,0.028138982,93.999825,0.025998121,204.06667,0.009572599,655,483,S2R80105,295
296,938,296,233.0,60.97056233882904,8.773298588520893,0.7876356842763707,0.937625754527163,0.9994321803298418,168.12482,0.03782746,89.319855,0.025486153,96.72798,0.025011117,199.79985,0.0057845744,1088,446,S2R80105,296
297,935,311,190.5,55.55634880065918,8.06225774829855,0.775599378246623,0.927007299270073,0.9995135518827207,170.20146,0.02660492,89.03531,0.022260813,95.758896,0.023638379,203.87263,0.0054683713,1085,461,S2R80105,297
298,1407,290,111.0,50.485281229019165,6.0,0.5472720682394008,0.8072727272727273,0.9859290518906492,169.0808,0.04726189,83.56338,0.025421418,90.15405,0.030456003,202.46204,0.0047333944,1557,440,S2R80105,298
299,1358,289,226.5,61.55634880065918,8.54400374531753,0.7511598501975512,0.917004048582996,0.8443839022953753,164.07336,0.056300063,85.57176,0.033414822,91.7,0.033944145,201.05086,0.0055929823,1508,439,S2R80105,299
300,1104,291,292.0,73.31370830535889,8.06225774829855,0.6826881129943608,0.9040247678018576,0.9998414758300054,167.1239,0.055074804,86.89683,0.03216193,94.45227,0.036771994,198.7725,0.0070290235,1254,441,S2R80105,300
301,603,285,144.5,45.899494767189026,7.810249675906654,0.8619099630529791,0.9829931972789115,0.9991383354145895,165.02977,0.07869315,86.63616,0.041648958,94.223885,0.047643796,192.27985,0.004430499,753,435,S2R80105,301
302,1221,287,455.5,84.5269113779068,12.083045973594572,0.8011396846094668,0.9401444788441693,0.9998316284976072,155.819,0.108329415,88.19683,0.06482101,94.16862,0.05263685,198.71478,0.007733695,1371,437,S2R80105,302
303,512,275,100.5,47.071067690849304,6.189564701436652,0.5699907753221676,0.8445378151260504,0.9989567702891722,171.77704,0.029959239,85.33218,0.030798987,91.78363,0.020428007,188.86087,0.0029815554,662,425,S2R80105,303
304,964,278,295.5,68.3847758769989,9.899494936611665,0.7940511762479453,0.9380952380952381,0.9791327343127819,161.05096,0.0813005,90.782814,0.032302737,98.10418,0.045936346,195.32202,0.006445102,1114,428,S2R80105,304
305,978,291,253.0,66.14213538169861,9.486832980505138,0.726731460559588,0.9068100358422939,0.9808511085075798,167.90137,0.036260597,89.259254,0.02585606,96.21372,0.030526163,198.61911,0.00639052,1128,441,S2R80105,305
306,649,278,231.5,62.72792184352875,8.54400374531753,0.7393312441994182,0.9132149901380671,0.9831763933747573,164.6115,0.040628683,86.97969,0.02242393,93.50242,0.03061883,191.26176,0.0058142906,799,428,S2R80105,306
307,1257,273,291.5,64.38477599620819,10.0,0.8836535875617664,0.9847972972972973,0.9806561287620785,156.30974,0.11600288,86.75687,0.057355788,93.49848,0.053296097,195.79323,0.0060956767,1407,423,S2R80105,307
308,352,277,794.5,112.66904699802399,15.841847692189964,0.7864923881668316,0.9369103773584906,0.9999794783524164,156.73465,0.09046261,89.24982,0.043737885,95.31568,0.04153733,190.12822,0.009066119,502,427,S2R80105,308
309,820,272,420.5,78.04163014888763,11.704699910719626,0.8676073035509028,0.9790454016298021,0.9935138341684693,157.99763,0.093952976,91.14537,0.043435678,97.098366,0.03750971,191.85468,0.0072080786,970,422,S2R80105,309
310,787,271,219.5,63.21320295333862,8.246211251235321,0.690285572265576,0.9032921810699589,0.9978711305505541,165.8154,0.045371227,87.654144,0.025583912,94.8315,0.032358866,191.33266,0.00626979,937,421,S2R80105,310
311,1470,265,174.5,51.071067690849304,7.9362537121026016,0.8407278240418247,0.9943019943019943,0.998951660193327,159.49419,0.0789779,85.69858,0.034406513,93.45372,0.037980355,199.00201,0.004278454,1620,415,S2R80105,311
312,888,265,338.5,74.87005710601807,10.099019513592784,0.7588434822211743,0.9415855354659249,0.9998981669256136,165.89871,0.0478283,90.48518,0.030090496,96.18137,0.029146658,191.37544,0.00756474,1038,415,S2R80105,312
313,539,263,593.5,109.35533833503723,13.601470508735444,0.6236639056670158,0.8734363502575423,0.9998757108620724,157.53705,0.10066619,90.35508,0.04950979,96.699554,0.04255003,186.71284,0.007395349,689,413,S2R80105,313
314,1295,259,257.5,69.55634891986847,9.326762794674746,0.6688266083993425,0.8833619210977701,0.9878482107295746,165.76678,0.054176304,84.99844,0.030531777,91.97687,0.03043324,193.57074,0.004752429,1445,409,S2R80105,314
315,1541,256,314.5,70.38477599620819,10.0,0.797761453765186,0.9444444444444444,0.999874486953295,157.90292,0.05179891,88.08455,0.03294378,93.70008,0.024833009,200.38942,0.0049027517,1691,406,S2R80105,315
316,1323,254,177.5,52.72792184352875,7.713011390885281,0.8022817471794698,0.9517426273458445,0.9995768248398474,161.53627,0.061782554,86.11062,0.041615844,92.941414,0.029194117,192.95831,0.00337438,1473,404,S2R80105,316
317,721,252,89.0,37.65685415267944,5.608058350989902,0.7886999223207855,0.956989247311828,0.9796859592459694,168.2735,0.029333074,85.280014,0.033240415,92.56117,0.020209204,186.37186,0.0030852682,871,402,S2R80105,317
318,440,253,124.5,43.899494647979736,6.8896358721824225,0.8118207988200796,0.9613899613899614,0.8403545867924264,168.1788,0.048528872,86.5118,0.03375536,90.84166,0.02959219,184.02036,0.0032399045,590,403,S2R80105,318
319,85,247,158.0,50.14213514328003,7.280109889280518,0.7896984850133445,0.9321533923303835,0.6724776922660858,161.52357,0.049065307,89.50826,0.02334834,95.98019,0.026031991,191.29079,0.0030611656,235,397,S2R80105,319
320,1083,244,221.5,58.38477599620819,8.54400374531753,0.8165529609845744,0.9506437768240343,0.9995687555445095,166.29573,0.04428696,87.85495,0.02680232,94.35812,0.028550576,188.39632,0.0046245474,1233,394,S2R80105,320
321,1068,249,229.5,63.55634891986847,8.54400374531753,0.7139613016570326,0.898238747553816,0.9992714856038661,166.3,0.03842786,88.594124,0.030173566,94.63913,0.032475792,189.2442,0.0046479036,1218,399,S2R80105,321
322,861,241,106.5,39.899494647979736,6.697811566101118,0.8406683198739834,0.9681818181818181,0.7838344025709278,171.43674,0.039832763,88.557,0.028625363,94.06025,0.035735164,186.1004,0.0028477518,1011,391,S2R80105,322
323,226,244,160.0,51.31370830535889,7.9362537121026016,0.7635949446159828,0.9495548961424333,0.9995648038217293,168.65819,0.03486328,84.374695,0.022591587,89.12747,0.028845035,186.32758,0.003378149,376,394,S2R80105,323
324,627,243,416.5,78.87005698680878,11.17953475808601,0.8413962275920827,0.9585730724971231,0.9999206942515888,158.2432,0.09797063,91.314,0.049144987,97.572556,0.048462003,184.28418,0.005512278,777,393,S2R80105,324
325,647,245,255.0,62.14213538169861,10.0,0.8298081556248242,0.9695817490494296,0.9998052511084624,164.86304,0.08721757,88.95165,0.04978751,95.57127,0.043643065,184.66255,0.0039418796,797,395,S2R80105,325
326,691,240,424.0,92.28427064418793,10.80466931998588,0.6256340142281622,0.8842544316996872,0.9999466023237752,162.58807,0.076660514,89.03114,0.041830406,95.6393,0.046994083,183.89304,0.004468645,841,390,S2R80105,326
327,1154,239,253.5,62.041629910469055,8.94427190999916,0.8276018069233981,0.9530075187969925,0.9990907343117911,163.58368,0.060877144,87.35377,0.037883587,93.512215,0.038298253,188.05055,0.004203759,1304,389,S2R80105,327
328,1163,251,140.0,45.3137081861496,6.324555320336759,0.8567984903808912,0.9824561403508771,0.9957189578339464,164.0943,0.06537701,86.23957,0.038675368,92.71385,0.036563136,190.23373,0.0037455151,1313,401,S2R80105,328
329,831,236,301.0,66.97056233882904,10.0,0.8433512021706235,0.9662921348314607,0.9991741331106366,161.76306,0.082299,90.91934,0.037006076,97.17597,0.043212302,184.90594,0.0043790187,981,386,S2R80105,329
330,130,232,122.0,49.65685415267944,6.082762530298219,0.6217435507922519,0.8531468531468531,0.9990171226956166,172.53484,0.02781738,87.261536,0.0256074,92.35685,0.022449085,187.58772,0.0022959409,280,382,S2R80105,330
331,1000,231,300.0,68.62741661071777,10.024937810560445,0.8004529642382747,0.9316770186335404,0.999632862207481,163.29927,0.054298703,90.604324,0.03162282,97.16607,0.032409783,185.80344,0.00449566,1150,381,S2R80105,331
332,1257,223,96.0,37.31370830535889,5.830951894845301,0.8664515295365443,0.9746192893401016,0.9983097242204427,166.4103,0.050887827,85.24468,0.02997277,92.487656,0.022062657,187.19395,0.0021045385,1407,373,S2R80105,332
333,1122,224,246.5,60.3847758769989,9.219544457292887,0.8495166011049755,0.9704724409448819,0.9995455350780112,163.08762,0.053831805,87.515976,0.038024258,94.19071,0.030984709,185.8633,0.0034394101,1272,374,S2R80105,333
334,771,221,171.5,50.72792184352875,7.810249675906654,0.8374904169266317,0.9661971830985916,0.8667638248896076,163.33931,0.040868826,89.62183,0.03328874,94.94684,0.0285109,182.07031,0.0028302516,921,371,S2R80105,334
335,1317,218,108.0,39.65685415267944,6.737096024649162,0.8629727839238706,1.0,0.9989635515633044,161.5644,0.09400962,88.53522,0.04178248,94.985085,0.049632475,187.53387,0.0018593476,1467,368,S2R80105,335
336,913,220,185.0,52.14213526248932,7.9362537121026016,0.8550745265803519,0.9711286089238845,0.9991715679421749,167.35255,0.07145775,91.45205,0.033581715,98.02,0.041569605,183.66,0.0034483145,1063,370,S2R80105,336
337,866,218,341.5,68.87005722522736,10.5352261608226,0.904773109032988,0.9855699855699855,0.9998622595449493,158.40033,0.096395396,92.96861,0.04774392,98.95123,0.044196233,182.82756,0.003992001,1016,368,S2R80105,337
338,739,210,180.0,53.79898941516876,7.615773105863909,0.7815092695881009,0.9302325581395349,0.9425688281510631,165.28609,0.05079446,90.313354,0.026619544,96.46185,0.034178633,180.06647,0.0024119501,889,360,S2R80105,338
339,665,204,83.0,40.82842707633972,4.73606797749979,0.6256949625179083,0.8645833333333334,0.8944519075039606,176.1424,0.028741442,88.43908,0.021522569,95.249756,0.019404184,178.9923,0.001802881,815,354,S2R80105,339
340,342,202,60.0,29.656854152679443,5.0,0.8572568253872993,0.9836065573770492,0.8671856319273505,168.66998,0.041328847,88.46286,0.026910575,93.83408,0.03964071,180.03493,0.00068472925,492,352,S2R80105,340
341,450,211,702.0,127.25483310222626,15.231546211727817,0.5447514623396534,0.8493647912885662,0.9962414287593735,163.53531,0.049532264,89.6169,0.03166353,95.6546,0.030543134,178.9733,0.003536814,600,361,S2R80105,341
342,185,204,318.0,67.79898953437805,10.63014581273465,0.8693417588903042,0.9799691833590138,0.9998741174068638,152.15941,0.124666974,94.19683,0.048677642,99.15036,0.044886343,184.29617,0.0013943563,335,354,S2R80105,342
343,1107,200,197.0,55.79898965358734,8.06225774829855,0.7951030503818521,0.9471153846153846,0.9995539342723836,167.87753,0.039035954,89.22071,0.023333332,94.52522,0.027779976,182.64935,0.0022395211,1257,350,S2R80105,343
344,1093,207,267.5,62.870057106018066,8.602325267042627,0.8504444293157742,0.9657039711191335,0.9992177288530746,161.07173,0.053034484,91.00263,0.0321647,96.29662,0.032386206,183.24805,0.0032054803,1243,357,S2R80105,344
345,528,194,65.5,31.071067690849304,5.0,0.8525872030341333,0.9776119402985075,0.9962790876403986,170.14339,0.03924812,89.12302,0.03487758,94.44147,0.026748708,177.45773,0.0010410558,678,344,S2R80105,345
346,566,196,375.0,89.94112455844879,10.816653826391969,0.5825383280682981,0.8591065292096219,0.9999211102039484,163.37315,0.07216328,91.819534,0.03932623,97.25045,0.040380467,177.88918,0.0024181914,716,346,S2R80105,346
347,1366,193,229.5,57.2132031917572,9.219544457292887,0.8810489285349011,0.9765957446808511,0.9986168851560944,158.34778,0.10190448,89.80744,0.04425494,95.3404,0.04641001,186.94363,0.0014506528,1516,343,S2R80105,347
348,1293,192,195.5,53.55634891986847,8.06225774829855,0.8565144635724736,0.9702233250620348,0.9974161018195683,160.31381,0.114540875,90.554535,0.05238444,95.489395,0.041139092,184.90509,0.0016547887,1443,342,S2R80105,348
349,847,190,115.0,42.485281229019165,6.708203932499369,0.8006278805075152,0.9583333333333334,0.9985003547662255,167.96667,0.033158302,89.93364,0.022852387,95.517685,0.025339331,179.7301,0.0017306968,997,340,S2R80105,349
350,899,193,221.0,60.14213526248932,8.30313074680804,0.7677935361611228,0.9344608879492601,0.9997481344308654,165.63652,0.037892453,92.76583,0.027133295,98.34852,0.03393205,180.28406,0.002431464,1049,343,S2R80105,350
351,1170,181,284.5,70.38477599620819,9.874176369203884,0.7216633818638963,0.9074960127591707,0.9997733952321622,164.5601,0.05201725,91.513176,0.03582094,96.59998,0.029163552,181.81358,0.002022071,1320,331,S2R80105,351
352,1265,175,120.5,41.899494767189026,6.555664084966109,0.8625401868729704,0.9796747967479674,0.9991352553712965,164.94246,0.050441824,91.171585,0.028860997,97.50008,0.031512503,183.162,0.00097527954,1415,325,S2R80105,352
353,438,176,107.5,49.071067690849304,5.7339636687163615,0.5610057509611641,0.8113207547169812,0.4074713636803304,169.0133,0.0432273,93.00487,0.021162242,98.03444,0.02939646,177.14296,0.0005671062,588,326,S2R80105,353
354,58,176,107.0,47.3137081861496,6.4031242374328485,0.6006474916335192,0.84251968503937,0.9360546238920366,167.66989,0.043059636,88.974686,0.037867937,93.75904,0.029820478,184.85844,0.0013312682,208,326,S2R80105,354
355,1561,173,86.0,35.3137081861496,5.385164807134504,0.8666059518416184,0.9828571428571429,0.8779826941754653,164.32458,0.035082597,89.05591,0.022894649,94.076004,0.023521317,192.72737,0.000116666226,1711,323,S2R80105,355
356,1330,175,133.5,44.72792184352875,6.708203932499369,0.8385591245748233,0.960431654676259,0.9985363266433167,160.6312,0.044749796,90.64496,0.02883053,96.19638,0.030116593,184.91101,0.0009496354,1480,325,S2R80105,356
357,1223,165,87.0,42.82842707633972,4.061552812808831,0.5960255363202754,0.8787878787878788,0.9984727558354967,174.11504,0.028455712,91.52026,0.02236404,96.72954,0.0245594,181.73048,0.00085044216,1373,315,S2R80105,357
358,235,166,113.0,51.65685415267944,6.324555320336759,0.5321479560155579,0.7793103448275862,0.9970501742209353,175.74033,0.029776901,89.773285,0.023520743,94.39582,0.027820366,182.69278,0.00043980277,385,316,S2R80105,358
359,949,165,329.0,69.45584380626678,10.5352261608226,0.8570145165380354,0.9633967789165446,0.9998659132316365,160.30743,0.064866565,96.09091,0.03312616,103.52337,0.04126991,178.87585,0.0017817883,1099,315,S2R80105,359
360,1308,160,177.0,54.14213526248932,7.615773105863909,0.7587738782690711,0.944,0.999603057204006,165.11395,0.06210015,92.143974,0.036388755,97.04191,0.03579279,183.85567,0.00079755316,1458,310,S2R80105,360
361,988,160,97.5,39.071067690849304,5.830951894845301,0.8026088073453689,0.9558823529411765,0.996447887050451,170.42104,0.040370863,93.63831,0.024919983,97.264496,0.027153432,178.65158,0.0010295141,1138,310,S2R80105,361
362,131,180,1529.5,192.4680358171463,22.80350850198276,0.5188503533455755,0.8532775453277546,0.9999917746302667,164.26785,0.048209008,94.44832,0.032562055,99.11103,0.031056892,184.6871,0.0017268915,281,330,S2R80105,362
363,1336,154,110.0,39.31370830535889,6.363839778884804,0.8943644479055678,0.9865470852017937,0.998678380138633,161.82251,0.101382285,92.36074,0.045854706,97.0893,0.047441747,184.86168,0.00081080344,1486,304,S2R80105,363
364,1272,151,88.5,36.24264061450958,6.4031242374328485,0.846668631191906,1.0,0.9984315479947978,163.35258,0.07096707,94.01091,0.04035309,99.20676,0.041157685,182.6691,0.0005900641,1422,301,S2R80105,364
365,679,152,140.5,44.72792184352875,6.555664084966109,0.8825285168746267,0.9825174825174825,0.9992502507366721,166.03914,0.07158388,97.83489,0.026336793,105.5808,0.040242724,175.75848,0.00083073764,829,302,S2R80105,365
366,898,154,335.5,70.04163002967834,10.63014581273465,0.8593892154996854,0.9682539682539683,0.9987437913106012,157.23112,0.12415505,99.25049,0.05166148,103.995285,0.050038785,177.83119,0.0013272696,1048,304,S2R80105,366
367,62,155,332.5,74.04163014888763,10.5352261608226,0.7621659978015032,0.9185082872928176,0.9998885904996919,159.39865,0.05492497,96.91649,0.03447303,99.94161,0.03115697,183.9342,0.0009321964,212,305,S2R80105,367
368,1048,152,421.5,76.52691102027893,11.704699910719626,0.9044385725397843,0.9859649122807017,0.9999000018676092,156.5504,0.097746044,97.306,0.034145944,103.90087,0.057613306,178.29283,0.0016681269,1198,302,S2R80105,368
369,306,148,143.5,47.55634868144989,7.0,0.7973422178877879,0.9695945945945946,0.9975003256103168,166.42444,0.076726414,96.45946,0.04122776,100.822174,0.029488554,181.67435,0.001316205,456,298,S2R80105,369
370,596,145,121.0,42.14213526248932,6.324555320336759,0.856174247852881,0.9641434262948207,0.9380020776913575,164.86137,0.07002183,97.27767,0.030333918,105.247604,0.052526962,175.38168,0.0007337875,746,295,S2R80105,370
371,1538,143,333.5,74.3847758769989,10.295630140987,0.7574214231020756,0.9225449515905948,0.9998033880518543,158.22986,0.043211758,94.06657,0.030748375,98.13098,0.027705109,192.39264,0.00066505885,1688,293,S2R80105,371
372,361,149,912.0,128.08326053619385,17.334449865329116,0.6985861209590449,0.8919315403422983,0.9999732660593852,156.00694,0.095228426,99.66149,0.03900247,104.312416,0.03803235,179.39575,0.0023245155,511,299,S2R80105,372
373,203,150,778.0,112.0832599401474,15.731932071670212,0.778229972718369,0.9356584485868912,0.9998882821205004,155.02763,0.080842115,98.62655,0.031939052,103.06916,0.033914868,183.87231,0.0018292603,353,300,S2R80105,373
374,1097,140,274.0,64.62741649150848,9.848857801796104,0.824378841243522,0.9530434782608695,0.9998356782404136,164.75696,0.04563685,96.14403,0.031407043,100.42979,0.038095832,178.35678,0.0017066837,1247,290,S2R80105,374
375,762,139,213.5,57.55634891986847,8.48528137423857,0.8098811109748644,0.9573991031390134,0.9993695367633427,164.63126,0.040206935,98.861626,0.024130892,104.28036,0.039659902,176.24403,0.0010033571,912,289,S2R80105,375
